2025-05-08 07:51:14,686 - INFO - Training on device: cuda
2025-05-08 07:51:19,432 - INFO - Epoch 01: Loss = 321.0088, Accuracy = 6.80%
2025-05-08 07:51:22,976 - INFO - Epoch 02: Loss = 311.6006, Accuracy = 13.06%
2025-05-08 07:51:26,460 - INFO - Epoch 03: Loss = 301.1808, Accuracy = 14.04%
2025-05-08 07:51:30,301 - INFO - Epoch 04: Loss = 289.6495, Accuracy = 15.25%
2025-05-08 07:51:34,024 - INFO - Epoch 05: Loss = 278.8879, Accuracy = 12.99%
2025-05-08 07:51:37,790 - INFO - Epoch 06: Loss = 268.4067, Accuracy = 13.51%
2025-05-08 07:51:41,692 - INFO - Epoch 07: Loss = 257.8784, Accuracy = 14.19%
2025-05-08 07:51:45,134 - INFO - Epoch 08: Loss = 249.3390, Accuracy = 15.21%
2025-05-08 07:51:48,969 - INFO - Epoch 09: Loss = 242.0210, Accuracy = 15.59%
2025-05-08 07:51:52,923 - INFO - Epoch 10: Loss = 235.8272, Accuracy = 15.78%
2025-05-08 07:51:56,744 - INFO - Epoch 11: Loss = 231.1692, Accuracy = 15.97%
2025-05-08 07:52:00,449 - INFO - Epoch 12: Loss = 226.7422, Accuracy = 17.14%
2025-05-08 07:52:04,299 - INFO - Epoch 13: Loss = 223.0152, Accuracy = 21.56%
2025-05-08 07:52:07,901 - INFO - Epoch 14: Loss = 219.7436, Accuracy = 25.93%
2025-05-08 07:52:11,468 - INFO - Epoch 15: Loss = 216.6650, Accuracy = 26.16%
2025-05-08 07:52:14,843 - INFO - Epoch 16: Loss = 214.0189, Accuracy = 26.12%
2025-05-08 07:52:18,709 - INFO - Epoch 17: Loss = 211.2772, Accuracy = 29.29%
2025-05-08 07:52:22,614 - INFO - Epoch 18: Loss = 209.1176, Accuracy = 32.99%
2025-05-08 07:52:26,246 - INFO - Epoch 19: Loss = 206.9186, Accuracy = 32.01%
2025-05-08 07:52:29,987 - INFO - Epoch 20: Loss = 204.5784, Accuracy = 34.84%
2025-05-08 07:52:33,892 - INFO - Epoch 21: Loss = 202.5048, Accuracy = 35.22%
2025-05-08 07:52:37,883 - INFO - Epoch 22: Loss = 200.3911, Accuracy = 35.75%
2025-05-08 07:52:41,822 - INFO - Epoch 23: Loss = 198.3980, Accuracy = 35.37%
2025-05-08 07:52:45,728 - INFO - Epoch 24: Loss = 196.3405, Accuracy = 36.24%
2025-05-08 07:52:49,846 - INFO - Epoch 25: Loss = 194.8875, Accuracy = 38.17%
2025-05-08 07:52:53,525 - INFO - Epoch 26: Loss = 193.3483, Accuracy = 36.16%
2025-05-08 07:52:57,408 - INFO - Epoch 27: Loss = 191.4851, Accuracy = 38.05%
2025-05-08 07:53:01,587 - INFO - Epoch 28: Loss = 189.7370, Accuracy = 38.96%
2025-05-08 07:53:05,211 - INFO - Epoch 29: Loss = 188.2532, Accuracy = 39.90%
2025-05-08 07:53:08,828 - INFO - Epoch 30: Loss = 186.7589, Accuracy = 39.71%
2025-05-08 07:53:12,796 - INFO - Epoch 31: Loss = 185.2822, Accuracy = 39.37%
2025-05-08 07:53:16,537 - INFO - Epoch 32: Loss = 183.7953, Accuracy = 38.88%
2025-05-08 07:53:20,653 - INFO - Epoch 33: Loss = 182.3877, Accuracy = 40.24%
2025-05-08 07:53:22,840 - INFO - Epoch 34: Loss = 180.9315, Accuracy = 40.77%
2025-05-08 07:53:23,248 - INFO - Epoch 35: Loss = 179.4509, Accuracy = 43.41%
2025-05-08 07:53:23,879 - INFO - Epoch 36: Loss = 178.1090, Accuracy = 43.75%
2025-05-08 07:53:24,172 - INFO - Epoch 37: Loss = 176.7906, Accuracy = 42.05%
2025-05-08 07:53:24,651 - INFO - Epoch 38: Loss = 175.4452, Accuracy = 43.04%
2025-05-08 07:53:24,956 - INFO - Epoch 39: Loss = 174.7391, Accuracy = 42.51%
2025-05-08 07:53:25,255 - INFO - Epoch 40: Loss = 172.7524, Accuracy = 44.81%
2025-05-08 07:53:25,644 - INFO - Epoch 41: Loss = 171.1970, Accuracy = 45.07%
2025-05-08 07:53:25,929 - INFO - Epoch 42: Loss = 170.1793, Accuracy = 44.58%
2025-05-08 07:53:26,226 - INFO - Epoch 43: Loss = 168.6436, Accuracy = 43.83%
2025-05-08 07:53:26,598 - INFO - Epoch 44: Loss = 167.9539, Accuracy = 44.09%
2025-05-08 07:53:26,904 - INFO - Epoch 45: Loss = 166.7138, Accuracy = 45.04%
2025-05-08 07:53:27,184 - INFO - Epoch 46: Loss = 165.2720, Accuracy = 45.87%
2025-05-08 07:53:27,683 - INFO - Epoch 47: Loss = 163.9746, Accuracy = 49.11%
2025-05-08 07:53:27,989 - INFO - Epoch 48: Loss = 162.8621, Accuracy = 48.96%
2025-05-08 07:53:28,285 - INFO - Epoch 49: Loss = 161.5713, Accuracy = 49.68%
2025-05-08 07:53:28,778 - INFO - Epoch 50: Loss = 160.7105, Accuracy = 50.74%
2025-05-08 07:53:29,277 - INFO - Epoch 51: Loss = 159.6835, Accuracy = 50.36%
