timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State3170.54,1
107568,172,441,471,830,4,20,211,33.59,688.60,100.00,0.00,3170.54,1
108564,172,442,471,831,4,27,744,33.59,688.60,100.00,0.00,3170.54,1
109560,173,441,476,833,3,26,0,33.59,688.60,100.00,0.00,3170.54,1
110556,176,441,483,835,5,27,0,33.59,688.60,100.00,0.00,3170.54,1
111552,178,441,489,837,3,27,4294967295,33.59,688.60,100.00,0.00,3170.54,1
112548,180,441,496,838,4,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
113544,183,440,502,839,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
114540,187,441,508,841,4,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
115536,194,442,515,842,4,26,71,33.59,688.60,100.00,0.00,3170.54,1
116532,200,441,518,843,4,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
117528,204,441,518,844,4,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
118524,207,441,517,844,4,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
119520,208,441,515,844,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
120516,210,441,514,844,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
121512,212,441,512,843,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
122508,213,441,510,843,4,27,4294967295,33.59,688.60,100.00,0.00,3170.54,1
123504,214,441,509,842,4,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
124500,215,441,508,842,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
125496,217,440,507,843,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
126492,217,441,506,843,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
127488,218,440,505,843,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
128484,217,439,504,843,4,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
129480,217,439,503,843,4,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
130476,217,439,502,843,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
131472,218,439,501,844,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
132468,219,439,500,844,3,27,4294967295,33.59,688.60,100.00,0.00,3170.54,1
133464,219,439,499,843,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
134460,219,439,499,843,3,29,4294967295,33.59,688.60,100.00,0.00,3170.54,1
135456,218,439,497,843,3,28,4294967295,33.59,688.60,100.00,0.00,3170.54,1
136452,218,439,497,844,3,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
137448,219,439,495,843,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
138444,219,439,495,843,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
139440,218,439,494,844,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
140436,217,439,492,843,3,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
141432,217,439,491,844,3,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
142428,216,438,490,844,4,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
143424,216,438,490,844,4,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
144420,216,439,490,844,4,21,4294967295,33.59,688.60,100.00,0.00,3170.54,1
145416,218,438,489,843,3,21,4294967295,33.59,688.60,100.00,0.00,3170.54,1
146412,220,440,489,845,4,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
147408,224,440,490,845,4,21,4294967295,33.59,688.60,100.00,0.00,3170.54,1
148404,230,441,492,846,4,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
149400,233,441,493,845,4,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
150396,236,442,494,846,3,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
151392,240,442,495,846,3,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
152388,242,442,496,846,3,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
153384,243,442,496,846,3,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
154380,242,443,497,846,3,22,4294967295,33.59,688.60,100.00,0.00,3170.54,1
155376,242,443,496,847,3,23,4294967295,33.59,688.60,100.00,0.00,3170.54,1
156372,241,444,494,846,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
157368,240,444,494,846,3,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
158364,241,444,494,847,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
159360,241,443,493,846,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
160356,241,444,494,847,3,28,4294967295,33.59,688.60,100.00,0.00,3170.54,1
161352,242,445,493,847,3,29,4294967295,33.59,688.60,100.00,0.00,3170.54,1
162348,243,445,493,847,3,31,4294967295,33.59,688.60,100.00,0.00,3170.54,1
163344,243,445,493,848,3,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
164340,243,446,493,847,3,28,4294967295,33.59,688.60,100.00,0.00,3170.54,1
165336,243,446,493,847,3,30,4294967295,33.59,688.60,100.00,0.00,3170.54,1
166332,243,446,492,848,3,28,4294967295,33.59,688.60,100.00,0.00,3170.54,1
167328,244,447,492,847,3,27,4294967295,33.59,688.60,100.00,0.00,3170.54,1
168324,243,447,491,848,3,27,4294967295,33.59,688.60,100.00,0.00,3170.54,1
169320,243,447,492,848,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
170316,243,448,492,848,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
171312,244,449,492,848,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
172308,246,449,493,849,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
173304,251,450,493,849,3,26,4294967295,33.59,688.60,100.00,0.00,3170.54,1
174300,254,450,495,849,3,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
175296,255,449,495,848,4,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
176292,254,450,495,849,3,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
177288,254,450,495,849,3,25,4294967295,33.59,688.60,100.00,0.00,3170.54,1
178284,255,451,494,849,3,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
179280,254,450,494,849,3,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
180276,254,451,494,849,3,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
181272,253,451,494,848,3,24,4294967295,33.59,688.60,100.00,0.00,3170.54,1
182268,253,451,493,849,3,23,4294967295,33.59,688.60,100.00,0.00,3170.54,1
183264,252,451,494,849,3,23,4294967295,33.59,688.60,100.00,0.00,3170.54,1
184260,252,452,493,849,4,23,4294967295,33.59,688.60,100.00,0.00,3170.54,1
185256,252,451,493,849,3,23,4294967295,33.59,688.60,100.00,0.00,3170.54,1
